VSAMP,SAMPN,VEHNO,YEAR,BODY,O_BODY,FUEL,O_FUEL,EZPAS,CNTV,O_CNTV,HH1,HH_WHT2
316656901,3166569,1,2006,2, ,1, ,1,1, ,151.33333,50
316656902,3166569,2,2007,2, ,1, ,1,2,NOT NEEDED,151.33333,50
316667101,3166671,1,1998,1, ,1, ,1,1, ,328,50.23853923
316667102,3166671,2,2006,1, ,3, ,1,2,NOT NEEDED,328,50.23853923
316668701,3166687,1,2001,3, ,1, ,2,1, ,567,1424.834247
316668801,3166688,1,2002,1, ,1, ,1,2,NOT NEEDED,81,86.20590538
316668802,3166688,2,2008,1, ,1, ,1,2,NOT NEEDED,81,86.20590538
316668803,3166688,3,2009,1, ,1, ,1,1, ,81,86.20590538
316669201,3166692,1,2000,1, ,1, ,1,2,NOT NEEDED,174.07692,72.84839584
316678801,3166788,1,1998,1, ,1, ,2,1, ,437.33333,333.8857784
316679601,3166796,1,2009,1, ,1, ,1,1, ,269.85714,282.5898341
316679602,3166796,2,2003,1, ,1, ,1,2,NOT NEEDED,269.85714,282.5898341
316680901,3166809,1,2008,2, ,1, ,1,1, ,577.5,148.5712981
316680902,3166809,2,1997,1, ,1, ,2,1, ,577.5,148.5712981
316681401,3166814,1,2001,2, ,1, ,1,1, ,258.83333,356.5911799
316683101,3166831,1,2004,1, ,1, ,1,1, ,174.78571,94.22344756
316683102,3166831,2,2003,1, ,1, ,1,1, ,174.78571,94.22344756
316683103,3166831,3,1994,1, ,1, ,1,2,NOT NEEDED,174.78571,94.22344756
316687401,3166874,1,2009,1, ,1, ,1,1, ,81,52.7615487
316690401,3166904,1,2010,1, ,1, ,2,1, ,384.33333,91.47913588
316690402,3166904,2,1999,3, ,1, ,2,1, ,384.33333,91.47913588
316692501,3166925,1,2006,1, ,1, ,1,1, ,432.16667,328.3918147
316694601,3166946,1,2000,1, ,1, ,1,1, ,134.78571,103.3031739
316699301,3166993,1,2009,1, ,1, ,1,2,NOT NEEDED,151.4,167.8655542
316699302,3166993,2,2005,1, ,1, ,1,1, ,151.4,167.8655542
316699303,3166993,3,2011,7, ,1, ,2,2,NOT PRIMARY VEHICLE,151.4,167.8655542
316699304,3166993,4,9998,7, ,1, ,2,2,NOT NEEDED,151.4,167.8655542
316699601,3166996,1,2002,1, ,1, ,1,1, ,172.33333,93.59028107
316699602,3166996,2,2004,1, ,1, ,1,1, ,172.33333,93.59028107
316699603,3166996,3,2006,1, ,1, ,2,2,DK/RF,172.33333,93.59028107
316707701,3167077,1,2004,1, ,1, ,1,1, ,500.33333,84.1386298
316707702,3167077,2,1995,1, ,1, ,1,2,NOT NEEDED,500.33333,84.1386298
316708901,3167089,1,2009,1, ,1, ,1,1, ,428.33333,313.7271856
316721001,3167210,1,2001,1, ,1, ,1,1, ,347,189.2640792
316721002,3167210,2,2001,1, ,1, ,2,2,NOT NEEDED,347,189.2640792
316721003,3167210,3,2009,2, ,1, ,1,1, ,347,189.2640792
316722301,3167223,1,2009,1, ,1, ,1,1, ,859.5,873.1538539
316722901,3167229,1,2002,2, ,1, ,1,1, ,1204,1185.962025
316722902,3167229,2,2002,3, ,1, ,1,2,NOT NEEDED,1204,1185.962025
316722903,3167229,3,1991,1, ,1, ,2,2,DK/RF,1204,1185.962025
316722904,3167229,4,2006,2, ,1, ,2,2,DK/RF,1204,1185.962025
316725401,3167254,1,2010,2, ,1, ,1,1, ,207.66667,72.04486126
316725402,3167254,2,2004,2, ,1, ,1,1, ,207.66667,72.04486126
316725403,3167254,3,2011,5, ,1, ,1,2,NOT NEEDED,207.66667,72.04486126
316725404,3167254,4,2006,7, ,1, ,2,2,NOT PRIMARY VEHICLE,207.66667,72.04486126
316725405,3167254,5,2006,97,TRIKE,1, ,2,2,NOT NEEDED,207.66667,72.04486126
316725406,3167254,6,2009,97,TRIKE,1, ,2,2,NOT NEEDED,207.66667,72.04486126
316725407,3167254,7,2000,7, ,1, ,2,2,NOT NEEDED,207.66667,72.04486126
316726701,3167267,1,2008,2, ,1, ,1,2,NOT NEEDED,47.11765,78.15167798
316726702,3167267,2,2001,4, ,1, ,2,2,NOT NEEDED,47.11765,78.15167798
316726703,3167267,3,2003,4, ,1, ,2,1, ,47.11765,78.15167798
316727301,3167273,1,2010,1, ,1, ,1,1, ,465.66667,759.0794231
316727302,3167273,2,2010,1, ,1, ,1,1, ,465.66667,759.0794231
316738201,3167382,1,1995,1, ,1, ,2,1, ,58.95652,92.57881935
316738202,3167382,2,2000,1, ,1, ,2,2,DK/RF,58.95652,92.57881935
316738203,3167382,3,2001,1, ,1, ,2,2,DK/RF,58.95652,92.57881935
316749701,3167497,1,2007,1, ,1, ,1,2,NOT NEEDED,554.42857,88.46360801
316753201,3167532,1,2003,1, ,1, ,1,1, ,1575,573.7025624
316753202,3167532,2,1990,1, ,1, ,1,1, ,1575,573.7025624
316753203,3167532,3,1998,4, ,1, ,1,2,DK/RF,1575,573.7025624
316753204,3167532,4,1967,1, ,1, ,2,2,DK/RF,1575,573.7025624
316753205,3167532,5,1967,1, ,1, ,2,2,DK/RF,1575,573.7025624
316762101,3167621,1,2008,1, ,1, ,1,1, ,47.11765,61.78277435
316762102,3167621,2,2008,4, ,1, ,1,1, ,47.11765,61.78277435
316762103,3167621,3,2004,1, ,1, ,2,2,NOT NEEDED,47.11765,61.78277435
316762104,3167621,4,1999,7, ,1, ,2,2,NOT NEEDED,47.11765,61.78277435
316765701,3167657,1,2000,1, ,1, ,1,1, ,125.8,138.0216119
316765702,3167657,2,2005,1, ,1, ,1,1, ,125.8,138.0216119
316776101,3167761,1,2009,4, ,1, ,1,2,NOT NEEDED,309.2,270.684004
316776102,3167761,2,2005,1, ,1, ,1,2,OUT OF AREA,309.2,270.684004
316776103,3167761,3,2007,1, ,1, ,1,2,OUT OF AREA,309.2,270.684004
316776104,3167761,4,1995,4, ,2, ,2,2,OUT OF AREA,309.2,270.684004
316780101,3167801,1,1994,1, ,1, ,2,2,NOT NEEDED,658,747.7042065
316790101,3167901,1,2006,1, ,1, ,1,1, ,135.72727,50
316798801,3167988,1,2000,5, ,1, ,1,1, ,443.8,276.8293866
316816201,3168162,1,2000,1, ,1, ,1,1, ,197.88889,50.586637
316816202,3168162,2,2009,2, ,2, ,1,1, ,197.88889,50.586637
316817801,3168178,1,2005,1, ,1, ,1,1, ,159.23529,146.2055402
316817802,3168178,2,2007,2, ,1, ,2,1, ,159.23529,146.2055402
316818701,3168187,1,2004,3, ,1, ,1,1, ,138.78947,50.029172
316818702,3168187,2,2001,1, ,1, ,1,1, ,138.78947,50.029172
316818703,3168187,3,2002,1, ,1, ,1,2,NOT NEEDED,138.78947,50.029172
316822801,3168228,1,2008,1, ,1, ,1,1, ,183.63636,84.17490579
316828401,3168284,1,1997,1, ,1, ,2,1, ,160.4,141.0442611
316828402,3168284,2,2000,1, ,1, ,2,1, ,160.4,141.0442611
316838901,3168389,1,2001,2, ,1, ,1,2,NOT NEEDED,175.5,265.5692634
316839701,3168397,1,2001,1, ,1, ,2,1, ,212.77778,305.9677232
316839702,3168397,2,2003,1, ,1, ,2,1, ,212.77778,305.9677232
316839703,3168397,3,2005,1, ,1, ,2,1, ,212.77778,305.9677232
316844701,3168447,1,1998,3, ,1, ,1,1, ,230.5,71.41776966
316844702,3168447,2,2000,1, ,1, ,1,1, ,230.5,71.41776966
316856301,3168563,1,2009,1, ,1, ,2,2,NOT NEEDED,283.33333,297.0393861
316857501,3168575,1,2006,1, ,1, ,1,1, ,342.875,294.5188448
316857502,3168575,2,2008,1, ,1, ,1,2,NOT NEEDED,342.875,294.5188448
316859001,3168590,1,2004,2, ,1, ,1,1, ,280.375,254.5341561
316861201,3168612,1,2011,1, ,1, ,1,1, ,274,342.7472922
316864201,3168642,1,2002,1, ,1, ,1,2,NOT NEEDED,101.125,54.34448102
316864202,3168642,2,1991,1, ,1, ,1,2,NOT NEEDED,101.125,54.34448102
316864601,3168646,1,2002,1, ,1, ,2,2,NOT NEEDED,268,345.4202878
316864801,3168648,1,2010,1, ,1, ,1,1, ,458.66667,325.7535781
316864802,3168648,2,2008,1, ,1, ,1,1, ,458.66667,325.7535781
316865401,3168654,1,2003,1, ,1, ,2,2,NOT NEEDED,1240,2317.046547
316865402,3168654,2,2009,2, ,1, ,1,1, ,1240,2317.046547
316866001,3168660,1,2000,1, ,1, ,1,1, ,339.5,529.0413714
316866201,3168662,1,2007,1, ,1, ,2,1, ,273.2,215.7903994
316866202,3168662,2,2003,1, ,1, ,1,1, ,273.2,215.7903994
316871501,3168715,1,2000,2, ,1, ,1,1, ,88,59.23829531
316871502,3168715,2,2006,1, ,1, ,1,1, ,88,59.23829531
316871503,3168715,3,2007,2, ,1, ,1,1, ,88,59.23829531
316873701,3168737,1,2003,2, ,1, ,1,1, ,282.5,123.2696071
316879601,3168796,1,2003,1, ,1, ,2,1, ,318.375,538.8620898
316879701,3168797,1,1989,1, ,1, ,1,1, ,246.625,95.00558504
316881601,3168816,1,1999,1, ,1, ,1,1, ,377.6,116.6074359
316886201,3168862,1,2001,1, ,1, ,1,1, ,145.93333,182.2351956
316888501,3168885,1,2003,2, ,1, ,2,1, ,382.5,503.5734108
316888502,3168885,2,2010,2, ,1, ,2,1, ,382.5,503.5734108
316892001,3168920,1,2004,2, ,1, ,1,1, ,489,357.6799327
316892002,3168920,2,2005,1, ,1, ,1,1, ,489,357.6799327
316892003,3168920,3,2009,1, ,1, ,1,2,NOT NEEDED,489,357.6799327
316893401,3168934,1,2005,3, ,1, ,2,1, ,75.53571,113.2216882
316893402,3168934,2,2010,3, ,1, ,2,1, ,75.53571,113.2216882
316897201,3168972,1,2007,1, ,1, ,1,1, ,1750,1153.158868
316897202,3168972,2,2008,1, ,1, ,1,1, ,1750,1153.158868
316913701,3169137,1,2010,2, ,1, ,2,1, ,168.5,185.6222305
316913702,3169137,2,1996,1, ,1, ,2,2,NOT NEEDED,168.5,185.6222305
316914301,3169143,1,2007,2, ,1, ,1,2,NOT NEEDED,131.91667,504.3256614
316914302,3169143,2,2007,2, ,1, ,1,1, ,131.91667,504.3256614
316914303,3169143,3,2010,1, ,1, ,1,2,NOT NEEDED,131.91667,504.3256614
316916001,3169160,1,1995,1, ,1, ,1,1, ,608.5,375.5755563
316916002,3169160,2,2000,1, ,1, ,1,2,NOT NEEDED,608.5,375.5755563
316921601,3169216,1,2009,1, ,1, ,1,1, ,105.55556,92.67112028
316922901,3169229,1,1994,1, ,1, ,1,2,NOT NEEDED,361.66667,424.4244005
316924401,3169244,1,2004,1, ,1, ,2,1, ,320,51.78530549
316928501,3169285,1,2004,1, ,1, ,2,2,NOT NEEDED,237,50.00697526
316928502,3169285,2,2000,1, ,1, ,2,2,NOT NEEDED,237,50.00697526
316928801,3169288,1,2006,5, ,2, ,2,1, ,759,56.87386331
316929001,3169290,1,2007,1, ,1, ,1,1, ,128.8,54.7774127
316932801,3169328,1,2006,4, ,1, ,1,1, ,408.85714,206.0389657
316932802,3169328,2,2006,2, ,1, ,2,1, ,408.85714,206.0389657
316932901,3169329,1,2001,1, ,1, ,1,1, ,135.9,299.7081373
316932902,3169329,2,2002,3, ,1, ,1,1, ,135.9,299.7081373
316941501,3169415,1,1998,1, ,1, ,1,1, ,759,266.3972207
316941502,3169415,2,1990,1, ,1, ,1,1, ,759,266.3972207
316941503,3169415,3,1994,1, ,1, ,1,2,NOT NEEDED,759,266.3972207
316948101,3169481,1,1997,1, ,1, ,1,1, ,172.47059,95.71371455
316948102,3169481,2,2003,3, ,1, ,1,1, ,172.47059,95.71371455
316954401,3169544,1,2009,1, ,1, ,2,1, ,1890,731.12454
316954402,3169544,2,1998,3, ,1, ,2,1, ,1890,731.12454
316956501,3169565,1,2004,3, ,1, ,2,1, ,122.2381,67.7270997
316956502,3169565,2,2008,1, ,3, ,2,1, ,122.2381,67.7270997
316956503,3169565,3,1998,1, ,1, ,2,2,NOT NEEDED,122.2381,67.7270997
316959701,3169597,1,2008,2, ,1, ,2,2,NOT NEEDED,318.375,793.214556
316959702,3169597,2,1998,1, ,1, ,2,2,NOT NEEDED,318.375,793.214556
316964901,3169649,1,2006,2, ,1, ,1,1, ,92.2963,1192.11236
316964902,3169649,2,2000,1, ,1, ,2,1, ,92.2963,1192.11236
316967601,3169676,1,2010,1, ,1, ,2,1, ,228.61538,170.6610387
316969701,3169697,1,2008,1, ,1, ,1,1, ,283.16667,778.5313884
316969702,3169697,2,2007,2, ,1, ,1,1, ,283.16667,778.5313884
316969703,3169697,3,2006,1, ,8, ,8,2,NOT NEEDED,283.16667,778.5313884
316970401,3169704,1,2000,1, ,1, ,1,2,NOT NEEDED,147.77778,464.5045937
316970402,3169704,2,2006,1, ,2, ,1,1, ,147.77778,464.5045937
316972101,3169721,1,2008,2, ,1, ,1,1, ,217.375,149.7771266
316981901,3169819,1,2005,1, ,1, ,1,1, ,131.4,152.3104591
316984201,3169842,1,2009,1, ,1, ,1,2,NOT NEEDED,84.9,229.5597314
316997901,3169979,1,1997,1, ,1, ,2,2,NOT NEEDED,2772,349.5668725
317006001,3170060,1,2008,1, ,1, ,8,2,NOT NEEDED,99.5,50.13981137
317006002,3170060,2,2006,1, ,1, ,2,2,NOT NEEDED,99.5,50.13981137
317013401,3170134,1,2001,1, ,1, ,1,1, ,352.66667,81.09813268
317019901,3170199,1,2009,1, ,1, ,2,1, ,71.92857,241.1254351
317019902,3170199,2,2009,1, ,1, ,2,1, ,71.92857,241.1254351
317019903,3170199,3,1994,1, ,1, ,2,2,NOT NEEDED,71.92857,241.1254351
317019904,3170199,4,1997,4, ,1, ,2,1, ,71.92857,241.1254351
317019905,3170199,5,1999,4, ,1, ,2,2,NOT NEEDED,71.92857,241.1254351
317025001,3170250,1,1991,1, ,1, ,2,1, ,256,78.60053039
317025002,3170250,2,2004,4, ,1, ,2,2,NOT NEEDED,256,78.60053039
317025003,3170250,3,1998,1, ,1, ,1,2,NOT NEEDED,256,78.60053039
317025004,3170250,4,2003,1, ,1, ,2,2,NOT NEEDED,256,78.60053039
317030001,3170300,1,2001,1, ,1, ,2,1, ,296.16667,564.6591029
317030201,3170302,1,1993,1, ,1, ,2,1, ,200.90909,167.9731454
317030202,3170302,2,1996,3, ,1, ,2,1, ,200.90909,167.9731454
317030203,3170302,3,2003,1, ,1, ,2,1, ,200.90909,167.9731454
317033401,3170334,1,2005,1, ,1, ,1,2,NOT NEEDED,196.33333,50.0398399
317033402,3170334,2,2001,2, ,1, ,2,1, ,196.33333,50.0398399
317038201,3170382,1,2011,2, ,1, ,1,1, ,389.33333,1229.760951
317044101,3170441,1,2010,2, ,1, ,1,1, ,912,179.3322934
317044102,3170441,2,2011,1, ,1, ,1,1, ,912,179.3322934
317052801,3170528,1,2003,2, ,1, ,1,1, ,292.66667,247.7816134
317060501,3170605,1,2000,1, ,1, ,2,1, ,1838,1532.702106
317060502,3170605,2,2009,2, ,1, ,2,1, ,1838,1532.702106
317060503,3170605,3,2008,1, ,1, ,2,2,NOT NEEDED,1838,1532.702106
317070001,3170700,1,2009,1, ,1, ,1,1, ,204.6,104.0920117
317070002,3170700,2,2003,1, ,1, ,1,1, ,204.6,104.0920117
317079801,3170798,1,2004,2, ,1, ,1,2,NOT NEEDED,122.45455,57.1703104
317079802,3170798,2,2002,1, ,1, ,1,2,NOT NEEDED,122.45455,57.1703104
317079803,3170798,3,1994,1, ,1, ,1,1, ,122.45455,57.1703104
317079804,3170798,4,1990,3, ,1, ,1,2,NOT NEEDED,122.45455,57.1703104
317079805,3170798,5,1989,7, ,1, ,1,2,NOT NEEDED,122.45455,57.1703104
317079806,3170798,6,1998,7, ,1, ,1,2,NOT NEEDED,122.45455,57.1703104
317079901,3170799,1,1999,1, ,1, ,2,1, ,498.5,249.08021
317080101,3170801,1,2006,1, ,1, ,1,1, ,1043.5,153.4607578
317080102,3170801,2,2000,1, ,1, ,1,1, ,1043.5,153.4607578
317080103,3170801,3,9998,98, ,1, ,1,2,NOT NEEDED,1043.5,153.4607578
317083401,3170834,1,2009,1, ,1, ,1,1, ,61.71053,50
317087101,3170871,1,2009,1, ,1, ,1,1, ,1113,164.3778864
317087102,3170871,2,1999,1, ,1, ,1,2,NOT NEEDED,1113,164.3778864
317094601,3170946,1,2004,2, ,1, ,1,2,NOT NEEDED,238.81818,1006.514068
317099201,3170992,1,2005,1, ,2, ,1,1, ,322.8,124.4350364
317099202,3170992,2,2004,1, ,1, ,1,2,NOT NEEDED,322.8,124.4350364
317099203,3170992,3,2010,2, ,1, ,1,2,USED PUBLIC TRANSIT,322.8,124.4350364
317099204,3170992,4,1995,1, ,1, ,2,2,NOT NEEDED,322.8,124.4350364
317102401,3171024,1,2008,1, ,1, ,1,1, ,62.22581,60.03725603
317102402,3171024,2,2007,1, ,1, ,2,1, ,62.22581,60.03725603
317105501,3171055,1,1991,1, ,1, ,2,1, ,145.27273,144.2043344
317107401,3171074,1,2001,1, ,1, ,1,2,NOT NEEDED,1194,81.40727406
317107402,3171074,2,1957,1, ,1, ,2,2,NOT NEEDED,1194,81.40727406
317107403,3171074,3,1951,1, ,1, ,2,2,NOT NEEDED,1194,81.40727406
317107404,3171074,4,1923,1, ,1, ,2,2,NOT NEEDED,1194,81.40727406
317107405,3171074,5,2001,1, ,3, ,1,2,NOT NEEDED,1194,81.40727406
317111301,3171113,1,2007,1, ,1, ,1,1, ,166,179.1414925
317118901,3171189,1,2000,1, ,1, ,2,1, ,279.33333,324.2513407
317118902,3171189,2,2000,1, ,1, ,2,1, ,279.33333,324.2513407
317118903,3171189,3,2006,7, ,1, ,2,2,BAD WEATHER,279.33333,324.2513407
317122101,3171221,1,2003,1, ,1, ,1,2,NOT NEEDED,362.5,147.6600743
317122701,3171227,1,2001,1, ,1, ,2,1, ,279.5,327.7379912
317126101,3171261,1,2005,1, ,1, ,2,1, ,672,702.6673603
317133001,3171330,1,2005,2, ,1, ,1,1, ,422.16667,265.2566759
317133101,3171331,1,2007,1, ,1, ,2,1, ,211.66667,243.1037889
317133102,3171331,2,2001,1, ,1, ,2,1, ,211.66667,243.1037889
317147401,3171474,1,2002,2, ,1, ,1,1, ,258,50.06688459
317149601,3171496,1,2006,1, ,3, ,1,1, ,65.93333,50.47373465
317149602,3171496,2,2001,2, ,1, ,1,1, ,65.93333,50.47373465
317160201,3171602,1,2006,3, ,1, ,1,1, ,315.625,1499.196158
317160202,3171602,2,2005,1, ,1, ,1,2,NOT NEEDED,315.625,1499.196158
317160501,3171605,1,1992,1, ,1, ,2,1, ,56.69231,51.00414028
317160502,3171605,2,2007,7, ,1, ,2,2,BAD WEATHER,56.69231,51.00414028
317164401,3171644,1,2000,1, ,1, ,2,1, ,494.25,372.6435655
317169201,3171692,1,2005,1, ,1, ,2,1, ,408.4,175.5656529
317169202,3171692,2,2002,1, ,1, ,2,1, ,408.4,175.5656529
317169203,3171692,3,1998,1, ,1, ,2,2,NOT NEEDED,408.4,175.5656529
317170501,3171705,1,1998,1, ,1, ,1,1, ,160.4,137.4327781
317170502,3171705,2,2002,1, ,1, ,1,1, ,160.4,137.4327781
317178101,3171781,1,1999,2, ,1, ,2,1, ,476.8,1566.394196
317178102,3171781,2,2000,2, ,1, ,2,2,NOT NEEDED,476.8,1566.394196
317178103,3171781,3,2002,4, ,1, ,2,2,NOT NEEDED,476.8,1566.394196
317178104,3171781,4,1998,1, ,1, ,2,2,NOT NEEDED,476.8,1566.394196
317178105,3171781,5,1978,1, ,1, ,2,2,NOT NEEDED,476.8,1566.394196
317178106,3171781,6,1978,6, ,1, ,2,2,NOT NEEDED,476.8,1566.394196
317180601,3171806,1,2007,2, ,1, ,1,1, ,615.66667,1253.91956
317180602,3171806,2,1998,1, ,1, ,1,2,NOT NEEDED,615.66667,1253.91956
317184201,3171842,1,2005,1, ,1, ,1,1, ,270.83333,93.99750033
317184202,3171842,2,2002,2, ,1, ,2,1, ,270.83333,93.99750033
317193301,3171933,1,2004,2, ,1, ,2,1, ,256,322.517246
317193302,3171933,2,2009,2, ,1, ,2,2,NOT NEEDED,256,322.517246
317199601,3171996,1,2004,4, ,1, ,1,2,NOT NEEDED,101.64706,153.4133513
317199602,3171996,2,2006,2, ,1, ,1,1, ,101.64706,153.4133513
317203901,3172039,1,2006,1, ,1, ,2,1, ,1156.5,504.4324675
317203902,3172039,2,2008,4, ,1, ,2,2,NOT NEEDED,1156.5,504.4324675
317213101,3172131,1,2005,1, ,3, ,2,1, ,255.83333,217.5062899
317213102,3172131,2,2005,1, ,3, ,2,1, ,255.83333,217.5062899
317215501,3172155,1,2008,1, ,1, ,1,1, ,577.33333,807.7598986
317215502,3172155,2,2005,1, ,1, ,1,1, ,577.33333,807.7598986
317216701,3172167,1,2001,1, ,1, ,1,1, ,396.25,890.2527603
317216702,3172167,2,2004,3, ,1, ,1,1, ,396.25,890.2527603
317218701,3172187,1,2007,1, ,1, ,1,1, ,269,52.20682799
317218702,3172187,2,2004,1, ,1, ,1,1, ,269,52.20682799
317218703,3172187,3,2005,1, ,1, ,1,1, ,269,52.20682799
317219901,3172199,1,2004,1, ,1, ,1,1, ,197.91667,50.21545283
317219902,3172199,2,2010,1, ,1, ,1,2,SICK,197.91667,50.21545283
317225101,3172251,1,2003,1, ,1, ,1,1, ,275.71429,384.3214039
317227201,3172272,1,2008,2, ,1, ,2,1, ,1454,1815.094305
317227202,3172272,2,2005,4, ,2, ,2,2,NOT NEEDED,1454,1815.094305
317227203,3172272,3,2005,3, ,1, ,2,2,NOT NEEDED,1454,1815.094305
317228701,3172287,1,2001,1, ,1, ,2,2,NOT NEEDED,518.25,203.2403609
317228702,3172287,2,2002,1, ,1, ,2,2,NOT NEEDED,518.25,203.2403609
317228801,3172288,1,2003,1, ,3, ,1,1, ,243.63636,228.0795996
317228802,3172288,2,2005,1, ,3, ,1,1, ,243.63636,228.0795996
317232101,3172321,1,2002,1, ,1, ,1,1, ,422,202.3436235
317232401,3172324,1,2001,2, ,1, ,1,1, ,161.875,76.10564591
317232402,3172324,2,1997,4, ,1, ,2,1, ,161.875,76.10564591
317232403,3172324,3,2002,1, ,1, ,1,2,NOT NEEDED,161.875,76.10564591
317234301,3172343,1,2011,1, ,1, ,2,1, ,971.5,745.9497705
317234302,3172343,2,2003,4, ,2, ,2,2,NOT NEEDED,971.5,745.9497705
317234303,3172343,3,9999,99, ,9, ,9,2,NOT NEEDED,971.5,745.9497705
317240201,3172402,1,2007,4, ,1, ,1,1, ,86.26667,50.68325213
317240202,3172402,2,2001,1, ,1, ,1,2,NOT NEEDED,86.26667,50.68325213
317240203,3172402,3,1969,1, ,1, ,2,1, ,86.26667,50.68325213
317241401,3172414,1,2002,3, ,1, ,1,1, ,404,50.17865014
317241402,3172414,2,2008,1, ,1, ,1,1, ,404,50.17865014
317241403,3172414,3,1991,7, ,1, ,2,2,DK/RF,404,50.17865014
317241404,3172414,4,2008,7, ,1, ,2,2,DK/RF,404,50.17865014
317243101,3172431,1,2010,1, ,1, ,1,1, ,207.66667,63.87463297
317243102,3172431,2,2007,2, ,1, ,1,1, ,207.66667,63.87463297
317243103,3172431,3,2004,1, ,1, ,1,2,NOT NEEDED,207.66667,63.87463297
317243104,3172431,4,2008,7, ,1, ,1,2,BAD WEATHER,207.66667,63.87463297
317248301,3172483,1,2002,1, ,1, ,1,1, ,679.75,317.9884804
317250401,3172504,1,9998,1, ,1, ,2,2,NOT NEEDED,632.5,172.0917255
317250402,3172504,2,9998,1, ,1, ,2,1, ,632.5,172.0917255
317256901,3172569,1,1999,3, ,1, ,2,1, ,279.22222,112.7053705
317256902,3172569,2,1996,1, ,7,HIGH TEST,2,2,NOT NEEDED,279.22222,112.7053705
317258401,3172584,1,2010,1, ,1, ,2,1, ,320.33333,877.5487405
317273801,3172738,1,2007,1, ,1, ,2,1, ,577.33333,100.0848481
317273802,3172738,2,2005,1, ,1, ,2,2,NOT NEEDED,577.33333,100.0848481
317275701,3172757,1,2009,1, ,1, ,2,1, ,256.16667,110.346317
317275702,3172757,2,2006,1, ,1, ,1,2,PRIMARY DRIVER AWAY,256.16667,110.346317
317281301,3172813,1,2009,1, ,1, ,1,1, ,388.25,112.6144769
317281302,3172813,2,2009,1, ,1, ,1,1, ,388.25,112.6144769
317292801,3172928,1,2001,1, ,1, ,1,1, ,336.42857,895.9779796
317292802,3172928,2,1996,1, ,1, ,2,2,NOT NEEDED,336.42857,895.9779796
317293601,3172936,1,1994,1, ,1, ,2,2,NOT NEEDED,173.5,83.62787732
317296101,3172961,1,1995,2, ,1, ,2,1, ,124.92857,89.7228068
317296102,3172961,2,2000,2, ,1, ,1,1, ,124.92857,89.7228068
317296103,3172961,3,2007,1, ,1, ,1,1, ,124.92857,89.7228068
317296104,3172961,4,1995,2, ,1, ,2,2,NOT NEEDED,124.92857,89.7228068
317296105,3172961,5,2007,2, ,1, ,2,2,NOT NEEDED,124.92857,89.7228068
317308301,3173083,1,2003,3, ,1, ,2,2,NOT NEEDED,727,2292.037999
317308302,3173083,2,9998,8, ,1, ,2,2,NOT NEEDED,727,2292.037999
317308303,3173083,3,9998,8, ,1, ,2,2,NOT NEEDED,727,2292.037999
317309201,3173092,1,1999,1, ,1, ,2,2,NOT NEEDED,231.44444,167.7654344
317309202,3173092,2,1996,1, ,1, ,2,1, ,231.44444,167.7654344
317315101,3173151,1,2006,1, ,1, ,2,1, ,240.14286,50
317316901,3173169,1,2006,1, ,1, ,2,1, ,163.3,52.42526717
317316902,3173169,2,1965,1, ,1, ,2,2,NOT NEEDED,163.3,52.42526717
317316903,3173169,3,1972,1, ,1, ,2,1, ,163.3,52.42526717
317317401,3173174,1,2009,3, ,1, ,1,1, ,296.33333,50.01611459
317317402,3173174,2,1995,1, ,1, ,2,1, ,296.33333,50.01611459
317323601,3173236,1,2006,1, ,1, ,2,2,NOT NEEDED,218.5,220.0737159
317326301,3173263,1,2010,1, ,1, ,1,1, ,181.125,157.3594049
317326302,3173263,2,1990,1, ,1, ,1,2,USED OTHER VEHICLE,181.125,157.3594049
317332001,3173320,1,2004,2, ,1, ,1,1, ,567,744.5355197
317341001,3173410,1,2003,2, ,1, ,2,1, ,116.91667,51.73042303
317342301,3173423,1,2006,1, ,1, ,1,1, ,638,50.13814209
317349701,3173497,1,2010,1, ,1, ,1,1, ,299,251.3525791
317349702,3173497,2,2010,1, ,1, ,2,1, ,299,251.3525791
317351801,3173518,1,2006,4, ,1, ,2,1, ,388.25,197.6126696
317351802,3173518,2,2004,2, ,1, ,2,1, ,388.25,197.6126696
317351901,3173519,1,2000,1, ,1, ,2,1, ,90.46667,50.24881255
317351902,3173519,2,1999,3, ,1, ,2,1, ,90.46667,50.24881255
317351903,3173519,3,1996,1, ,1, ,2,2,NOT NEEDED,90.46667,50.24881255
317355501,3173555,1,1995,1, ,1, ,1,2,NOT NEEDED,177,2884.73348
317359101,3173591,1,2006,3, ,1, ,2,1, ,721,121.7593897
317359102,3173591,2,2008,1, ,1, ,2,2,NOT NEEDED,721,121.7593897
317365201,3173652,1,2001,2, ,1, ,1,2,NOT NEEDED,279.7,98.3218643
317365202,3173652,2,2003,1, ,1, ,1,1, ,279.7,98.3218643
317367501,3173675,1,2003,1, ,1, ,1,1, ,276.66667,63.0094072
317367502,3173675,2,1993,1, ,1, ,1,1, ,276.66667,63.0094072
317368201,3173682,1,2010,1, ,1, ,1,2,NOT NEEDED,635,146.5283038
317368202,3173682,2,2010,1, ,1, ,1,2,OUT OF AREA,635,146.5283038
317380101,3173801,1,1999,3, ,1, ,1,1, ,186.86667,164.8075017
317380102,3173801,2,2000,1, ,1, ,1,1, ,186.86667,164.8075017
317395101,3173951,1,2007,1, ,3, ,1,1, ,365,464.2825125
317395102,3173951,2,2004,1, ,1, ,1,1, ,365,464.2825125
